Date,Price
1392/11/01,8640000
1392/11/02,8680000
1392/11/04,8785000
1392/11/05,8763000
1392/11/06,8746000
1392/11/07,8745000
1392/11/08,8755000
1392/11/09,8685000
1392/11/10,8682000
1392/11/11,8703000
1392/11/12,8735000
1392/11/13,8762000
1392/11/14,8753000
1392/11/15,8771000
1392/11/16,8790000
1392/11/17,8827000
1392/11/18,8830000
1392/11/19,8806000
1392/11/20,8882000
1392/11/21,8968000
1392/11/22,9122000
1392/11/23,9145000
1392/11/24,9273000
1392/11/25,9315000
1392/11/26,9315000
1392/11/27,9490000
1392/11/28,9362000
1392/11/29,9340000
1392/11/30,9385000
1392/12/01,9420000
1392/12/02,9408000
1392/12/03,9438000
1392/12/04,9680000
1392/12/05,9770000
1392/12/06,9645000
1392/12/07,9650000
1392/12/08,9652000
1392/12/09,9745000
1392/12/10,9776000
1392/12/11,9970000
1392/12/12,9780000
1392/12/13,9800000
1392/12/14,9820000
1392/12/15,9762000
1392/12/16,9550000
1392/12/17,9710000
1392/12/18,9770000
1392/12/19,9787000
1392/12/20,9775000
1392/12/21,9805000
1392/12/22,9850000
1392/12/23,9775000
1392/12/24,9820000
1392/12/25,9660000
1392/12/26,9535000
1392/12/27,9500000
1392/12/28,9530000
1392/12/29,9550000
1393/01/03,9480000
1393/01/04,9520000
1393/01/05,9510000
1393/01/06,9520000
1393/01/07,9500000
1393/01/08,9450000
1393/01/09,9440000
1393/01/10,9430000
1393/01/11,9410000
1393/01/14,9445000
1393/01/15,9462000
1393/01/16,9440000
1393/01/17,9460000
1393/01/18,9658000
1393/01/19,9640000
1393/01/20,9683000
1393/01/21,9675000
1393/01/22,9750000
1393/01/23,9780000
1393/01/24,9880000
1393/01/25,9835000
1393/01/26,9760000
1393/01/27,9765000
1393/01/28,9765000
1393/01/29,9790000
1393/01/30,9800000
1393/01/31,9855000
1393/02/01,10000000
1393/02/02,9910000
1393/02/03,9950000
1393/02/04,9960000
1393/02/05,10140000
1393/02/06,10455000
1393/02/07,10185000
1393/02/08,10160000
1393/02/09,10110000
